1.864216301672184661e+00
5.337196821152704551e+00
3.323918016623900407e+00
3.035999999999999943e+01
1.409699999999999989e+02
8.326999999999999602e+01
9.020999999999999375e+01
4.890999999999999659e+01
1.259099999999999966e+02
1.367136274509804039e+01
1.145265419221301428e+00
3.113644657629953016e+00
